merchant_id,bucket,txn_count,mean_proba,mean_amount,new_cust_ratio,mismatch_ratio,n_merchants,n_customers,n_devices,count_z,proba_z,amount_z,history_buckets,has_baseline,spike_score,is_spike_bucket,detection_basis,ring_evidence,axis,device_id,ip_address
mch_0228,2026-08-06 07:15:00,1,0.0015817184,391.83,0.0,0.0,1,1,1,-0.39319813940844456,-0.24747738821859086,-0.06760255504539646,48.0,1,-0.24747738821859086,0,,0.0018,merchant_id,,
mch_0228,2026-08-06 09:15:00,1,0.0019045525,242.71,0.0,0.0,1,1,1,-0.3886240714953624,-0.23246368198758868,-0.5913841493208436,49.0,1,-0.23246368198758868,0,,0.0021,merchant_id,,
mch_0228,2026-08-06 17:15:00,1,0.0007244964,263.4,0.0,0.0,1,1,1,-0.38420644208515553,-0.2757160810862535,-0.5102220174999434,50.0,1,-0.2757160810862535,0,,0.0008,merchant_id,,
mch_0228,2026-08-06 20:30:00,1,0.0034627486,677.53,0.0,0.0,1,1,1,-0.3799365121121954,-0.1658826668694407,0.9734464920614979,51.0,1,-0.1658826668694407,0,,0.0493,merchant_id,,
mch_0228,2026-08-07 02:00:00,2,0.01831305045,429.11,0.0,0.0,1,1,1,1.252687374515462,0.4214424007378775,0.06852165998080932,52.0,1,1.252687374515462,0,,0.0529,merchant_id,,
mch_0228,2026-08-07 02:15:00,3,0.43927405210000003,443.66333333333336,0.0,0.0,1,1,1,2.842832897103606,17.153308729736544,0.12034198074852598,53.0,1,17.153308729736544,0,,0.3519,merchant_id,,
mch_0228,2026-08-07 07:00:00,1,0.0031295072,406.73,0.0,0.0,1,1,1,-0.4232043411719867,-0.198956442579705,-0.01516167486555903,54.0,1,-0.198956442579705,0,,0.0035,merchant_id,,
mch_0228,2026-08-07 08:00:00,3,0.011731419666666668,506.8433333333333,1.0,0.0,1,1,1,2.651875928213321,-0.06101621083119591,0.35267582545706966,55.0,1,2.651875928213321,0,,0.2715,merchant_id,,
mch_0228,2026-08-07 08:15:00,3,0.17380125616666667,355.7866666666667,1.0,0.0,1,1,1,2.4750047533944537,2.527059055044244,-0.21011445864209916,56.0,1,2.527059055044244,0,,0.4324,merchant_id,,
mch_0228,2026-08-07 09:00:00,1,0.002314765,398.92,0.0,0.0,1,1,1,-0.46589017678592454,-0.24392537617083884,-0.04713052013616327,57.0,1,-0.24392537617083884,0,,0.0026,merchant_id,,
mch_0228,2026-08-07 09:45:00,1,0.00077436725,308.42,0.0,0.0,1,1,1,-0.4610502400038184,-0.2654321423931898,-0.38770361444143064,58.0,1,-0.2654321423931898,0,,0.0009,merchant_id,,
mch_0228,2026-08-07 11:00:00,1,0.051505562,576.4,0.0,1.0,1,1,1,-0.4563585391628388,0.5240737551681646,0.6331992679166217,59.0,1,0.5240737551681646,0,,0.3472,merchant_id,,
mch_0228,2026-08-07 16:45:00,1,0.006173171,377.2,1.0,0.0,1,1,1,-0.4518076404622447,-0.18919510688303637,-0.13414141038960686,60.0,1,-0.18919510688303637,0,,0.1869,merchant_id,,
mch_0228,2026-08-07 18:00:00,1,0.00238422,412.69,0.0,0.0,1,1,1,-0.4473906227382373,-0.24724439018480418,0.0034914512556529797,61.0,1,-0.24724439018480418,0,,0.0028,merchant_id,,
mch_0228,2026-08-07 18:30:00,1,0.00063813507,131.95,1.0,0.0,1,1,1,-0.44310103282295693,-0.2728492571450679,-1.0854843316798035,62.0,1,-0.2728492571450679,0,,0.1807,merchant_id,,
mch_0228,2026-08-07 19:15:00,1,0.0024398386,350.07,1.0,0.0,1,1,1,-0.4389328455700015,-0.24175284027348587,-0.22191455443251762,63.0,1,-0.24175284027348587,0,,0.1827,merchant_id,,
mch_0228,2026-08-07 19:30:00,1,0.0009103639,358.59,0.0,0.0,1,1,1,-0.43488042798020204,-0.26440483762029077,-0.18685827562246704,64.0,1,-0.26440483762029077,0,,0.001,merchant_id,,
mch_0228,2026-08-07 19:45:00,1,0.0013609442,331.37,0.0,0.0,1,1,1,-0.4309385069392731,-0.25494276942351884,-0.29245023301677925,65.0,1,-0.25494276942351884,0,,0.0015,merchant_id,,
mch_0228,2026-08-08 14:15:00,1,0.032969646,404.41,1.0,1.0,1,1,1,-0.42710214014491543,0.2635636170643201,-0.000740432739512143,66.0,1,0.2635636170643201,0,,0.4769,merchant_id,,
mch_0228,2026-08-08 16:15:00,1,0.0025178075,201.25,1.0,0.0,1,1,1,-0.4233666898569897,-0.23963584685442058,-0.8116684125796948,67.0,1,-0.23963584685442058,0,,0.1828,merchant_id,,
mch_0228,2026-08-08 16:45:00,2,0.005960174150000001,571.385,0.0,0.0,1,2,2,1.0824559030765335,-0.18074094915433797,0.6794803013938928,68.0,1,1.0824559030765335,0,,0.0636,merchant_id,,
mch_0228,2026-08-08 18:15:00,1,0.0012091883,304.7,0.0,0.0,1,1,1,-0.4349210197932307,-0.25870796819805914,-0.39926870799022424,69.0,1,-0.25870796819805914,0,,0.0014,merchant_id,,
mch_0228,2026-08-08 20:00:00,1,0.0008391136,199.53,0.0,0.0,1,1,1,-0.43125777215592026,-0.2629754945830559,-0.8211929214555995,70.0,1,-0.2629754945830559,0,,0.0009,merchant_id,,
mch_0228,2026-08-08 21:15:00,1,0.0043733227,233.72,1.0,0.0,1,1,1,-0.427685773013056,-0.20121762524988,-0.6730097683238208,71.0,1,-0.20121762524988,0,,0.1849,merchant_id,,
mch_0228,2026-08-08 23:30:00,1,0.0026944624,230.36,1.0,0.0,1,1,1,-0.42420128883117825,-0.22837771942781887,-0.6799342834932739,72.0,1,-0.22837771942781887,0,,0.183,merchant_id,,
mch_0228,2026-08-09 08:00:00,4,0.0011364795925,333.49,0.0,0.0,1,3,3,4.1869679284298735,-0.25346472445956164,-0.2519795568690934,73.0,1,4.1869679284298735,0,,0.099,merchant_id,,
mch_0228,2026-08-09 08:15:00,2,0.011926830749999999,274.51,0.0,0.0,1,1,1,0.9571028044107546,-0.06542335150971303,-0.49262499679881494,74.0,1,0.9571028044107546,0,,0.0357,merchant_id,,
mch_0228,2026-08-09 10:30:00,1,0.001694734,274.85,1.0,0.0,1,1,1,-0.4446850043846226,-0.24279072193063544,-0.4871690591469207,75.0,1,-0.24279072193063544,0,,0.1819,merchant_id,,
mch_0228,2026-08-09 12:15:00,1,0.0049534123,820.21,0.0,0.0,1,1,1,-0.4412076609688914,-0.18413051453308057,1.7816890180874845,76.0,1,-0.18413051453308057,0,,0.0887,merchant_id,,
mch_0228,2026-08-09 13:00:00,1,0.0012908372,179.61,0.0,0.0,1,1,1,-0.4378108214397698,-0.24736433560614754,-0.8895128757799344,77.0,1,-0.24736433560614754,0,,0.0014,merchant_id,,
mch_0228,2026-08-09 15:30:00,1,0.0111531755,557.78,0.0,1.0,1,1,1,-0.43449142116404094,-0.07105867345454615,0.6718272464119363,78.0,1,-0.07105867345454615,0,,0.3038,merchant_id,,
mch_0228,2026-08-09 15:45:00,1,0.0003271723,115.49,0.0,0.0,1,1,1,-0.4312465566249699,-0.2635476594289607,-1.1549845699231143,79.0,1,-0.2635476594289607,0,,0.0004,merchant_id,,
mch_0228,2026-08-09 17:45:00,1,0.003690531,410.9,0.0,0.0,1,1,1,-0.4280734746805107,-0.20150426261868756,0.07535062282216504,80.0,1,-0.20150426261868756,0,,0.0076,merchant_id,,
mch_0228,2026-08-10 01:45:00,1,0.0004177341,130.9,0.0,0.0,1,1,1,-0.4249695626848491,-0.2592499120699187,-1.0826354524337727,81.0,1,-0.2592499120699187,0,,0.0005,merchant_id,,
mch_0228,2026-08-10 06:00:00,1,0.0044837827,1408.86,0.0,0.0,1,1,1,-0.42193233939239494,-0.18381496784650808,4.209567784820922,82.0,1,-0.18381496784650808,0,,0.145,merchant_id,,
mch_0228,2026-08-10 06:15:00,6,0.04898273471666667,421.26500000000004,0.0,0.0,1,1,1,6.825547650401657,0.6293741510115114,0.07307584954716653,83.0,1,6.825547650401657,1,prior_baseline_zscore,0.1983,merchant_id,,
mch_0228,2026-08-10 07:15:00,1,0.0010626039,296.6,0.0,0.0,1,1,1,-0.4027492278621006,-0.2535365336310253,-0.39994800537517555,84.0,1,-0.2535365336310253,0,,0.0012,merchant_id,,
mch_0228,2026-08-10 09:00:00,1,0.004207681,547.28,0.0,0.0,1,1,1,-0.400015386082388,-0.19403275304203765,0.557858704999921,85.0,1,-0.19403275304203765,0,,0.0307,merchant_id,,
mch_0228,2026-08-10 10:00:00,1,0.0012364273,185.08,1.0,0.0,1,1,1,-0.3973365674557269,-0.2479123128525292,-0.8320150001766633,86.0,1,-0.2479123128525292,0,,0.1814,merchant_id,,
mch_0228,2026-08-10 10:45:00,3,0.0010048498833333333,277.5566666666667,0.0,0.0,1,3,3,1.9735547400602054,-0.25072542592271435,-0.46953186715078826,87.0,1,1.9735547400602054,0,,0.0472,merchant_id,,
mch_0228,2026-08-10 11:15:00,1,0.0009858739,302.76,0.0,0.0,1,1,1,-0.4104671734476236,-0.24957855740178822,-0.3692633549274423,88.0,1,-0.24957855740178822,0,,0.0011,merchant_id,,
mch_0228,2026-08-10 12:30:00,2,0.014722618,624.845,0.5,0.0,1,2,2,0.7629633909685452,0.010536679557312259,0.8792534392503516,89.0,1,0.7629633909685452,0,,0.1653,merchant_id,,
mch_0228,2026-08-10 17:30:00,1,0.0006521676,254.68,1.0,0.0,1,1,1,-0.4172640973541046,-0.25594256241164876,-0.563463820025535,90.0,1,-0.25594256241164876,0,,0.1807,merchant_id,,
mch_0228,2026-08-10 18:00:00,1,0.010348306,1478.96,0.0,0.0,1,1,1,-0.41458984072671734,-0.06989965733051648,4.20190194697238,91.0,1,-0.06989965733051648,0,,0.1516,merchant_id,,
mch_0228,2026-08-10 18:45:00,1,0.0009671532,215.62,0.0,0.0,1,1,1,-0.41196644059679544,-0.24906588514858227,-0.6965911700237535,92.0,1,-0.24906588514858227,0,,0.0011,merchant_id,,
mch_0228,2026-08-10 20:00:00,1,0.0014223149,234.05,0.0,0.0,1,1,1,-0.4093923029467077,-0.23889825042419058,-0.6249125508052359,93.0,1,-0.23889825042419058,0,,0.0016,merchant_id,,
mch_0228,2026-08-10 22:30:00,1,0.0014749462,491.29,0.0,0.0,1,1,1,-0.406865902921166,-0.23654727958592184,0.3059640640136142,94.0,1,-0.23654727958592184,0,,0.0159,merchant_id,,
mch_0228,2026-08-11 00:00:00,1,0.00036920278,363.39,0.0,0.0,1,1,1,-0.404385781012533,-0.25673073757438647,-0.15857044504437764,95.0,1,-0.25673073757438647,0,,0.0004,merchant_id,,
mch_0228,2026-08-11 08:30:00,1,0.0027069757,449.47,0.0,0.0,1,1,1,-0.4019505395003767,-0.20965938368523443,0.1553473583749331,96.0,1,-0.20965938368523443,0,,0.0103,merchant_id,,
mch_0228,2026-08-11 09:30:00,1,0.0014812195,203.95,1.0,0.0,1,1,1,-0.39955883912546714,-0.2325983619869249,-0.7430107596978346,97.0,1,-0.2325983619869249,0,,0.1817,merchant_id,,
mch_0228,2026-08-11 10:30:00,1,0.002061517,224.67,1.0,0.0,1,1,1,-0.3972093959801803,-0.21991038646562583,-0.6612309417674777,98.0,1,-0.21991038646562583,0,,0.1823,merchant_id,,
mch_0228,2026-08-11 11:30:00,1,0.0010771008,202.06,0.0,0.0,1,1,1,-0.3949009785988501,-0.23826623833574917,-0.7395440662897984,99.0,1,-0.23826623833574917,0,,0.0012,merchant_id,,
mch_0228,2026-08-11 11:45:00,1,0.003078873,549.26,0.0,0.0,1,1,1,-0.39263240523304055,-0.19714878184945323,0.5450452044328405,100.0,1,-0.19714878184945323,0,,0.0289,merchant_id,,
mch_0228,2026-08-11 12:15:00,1,0.00772756,725.74,1.0,0.0,1,1,1,-0.3904025412980014,-0.10311057433183686,1.1939259475336992,101.0,1,-0.10311057433183686,0,,0.2444,merchant_id,,
mch_0228,2026-08-11 15:15:00,1,0.0026446583,359.55,0.0,0.0,1,1,1,-0.3882102969777283,-0.204826605860489,-0.17106108315797344,102.0,1,-0.204826605860489,0,,0.003,merchant_id,,
mch_0228,2026-08-11 17:00:00,1,0.0044062524,489.18,1.0,0.0,1,1,1,-0.3860546249771135,-0.16820239234632972,0.3102873903744977,103.0,1,-0.16820239234632972,0,,0.1994,merchant_id,,
mch_0228,2026-08-11 18:45:00,1,0.00042462646,172.97,0.0,0.0,1,1,1,-0.38393451841061627,-0.24821300710766864,-0.8686154096925179,104.0,1,-0.24821300710766864,0,,0.0005,merchant_id,,
mch_0228,2026-08-12 09:30:00,1,0.0017428353,283.1,0.0,0.0,1,1,1,-0.38184900881776246,-0.22008209054746647,-0.45086724771507847,105.0,1,-0.22008209054746647,0,,0.002,merchant_id,,
mch_0228,2026-08-12 12:30:00,1,0.0039164303,243.01,0.0,0.0,1,1,1,-0.37979716429655375,-0.17446892519449614,-0.5983338787409881,106.0,1,-0.17446892519449614,0,,0.0044,merchant_id,,
mch_0228,2026-08-12 13:45:00,1,0.022873273,455.31,0.0,1.0,1,1,1,-0.37777808774659694,0.21653677031724122,0.20227524531909058,107.0,1,0.21653677031724122,0,,0.2951,merchant_id,,
mch_0228,2026-08-12 16:30:00,1,0.0048381267,419.14,1.0,0.0,1,1,1,-0.375790915214403,-0.15737182913426245,0.06493653714515074,108.0,1,-0.15737182913426245,0,,0.1884,merchant_id,,
mch_0228,2026-08-12 17:00:00,1,0.004473412,671.84,1.0,0.0,1,1,1,-0.3738348143339071,-0.16421156055318684,1.021807729374888,109.0,1,-0.16421156055318684,0,,0.2327,merchant_id,,
mch_0228,2026-08-13 05:30:00,1,0.0019478506,350.94,0.0,0.0,1,1,1,-0.37190898285579355,-0.21613772734799705,-0.20294304893574516,110.0,1,-0.21613772734799705,0,,0.0022,merchant_id,,
mch_0228,2026-08-13 09:45:00,1,0.0007404488,176.59,0.0,0.0,1,1,1,-0.3700126472597097,-0.24042354750295436,-0.8651872091640568,111.0,1,-0.24042354750295436,0,,0.0008,merchant_id,,
mch_0228,2026-08-13 12:00:00,7,0.13037002407714285,407.70714285714286,0.0,0.0,1,1,1,7.362901228878004,2.4884124015007343,0.021682742482311237,112.0,1,7.362901228878004,1,prior_baseline_zscore,0.287,merchant_id,,
mch_0228,2026-08-13 12:15:00,2,0.1573889,290.615,0.0,0.0,1,1,1,0.705162237338681,2.9676301321557124,-0.4263278553411177,113.0,1,2.9676301321557124,0,,0.1927,merchant_id,,
mch_0228,2026-08-13 12:30:00,1,0.002016671,212.68,0.0,0.0,1,1,1,-0.36428615071905407,-0.2469865832079935,-0.7233434611783742,114.0,1,-0.2469865832079935,0,,0.0023,merchant_id,,
mch_0228,2026-08-13 13:45:00,1,0.0041097654,434.52,0.0,0.0,1,1,1,-0.36250184851382833,-0.20401589436428794,0.13493655567763485,115.0,1,-0.20401589436428794,0,,0.0109,merchant_id,,
mch_0228,2026-08-13 14:45:00,1,0.021328967,487.17,1.0,1.0,1,1,1,-0.36074354032632666,0.1425269740739651,0.3377844658500387,116.0,1,0.1425269740739651,0,,0.4797,merchant_id,,
mch_0228,2026-08-13 15:30:00,1,0.0011827124,254.93,0.0,0.0,1,1,1,-0.35901060047605,-0.26419516142416455,-0.5646261611513845,117.0,1,-0.26419516142416455,0,,0.0013,merchant_id,,
mch_0228,2026-08-13 16:00:00,1,0.0031875581,303.64,0.0,0.0,1,1,1,-0.35730242418323005,-0.22242941441496175,-0.3719939214676431,118.0,1,-0.22242941441496175,0,,0.0036,merchant_id,,
mch_0228,2026-08-13 18:00:00,1,0.0010642998,196.4,0.0,0.0,1,1,1,-0.3556184266790114,-0.2646001007802672,-0.7889404399549734,119.0,1,-0.2646001007802672,0,,0.0012,merchant_id,,
mch_0228,2026-08-14 01:00:00,1,0.0075397016,248.15,1.0,0.0,1,1,1,-0.3539580423615319,-0.13132600464697394,-0.5812445727914899,120.0,1,-0.13132600464697394,0,,0.1884,merchant_id,,
mch_0228,2026-08-14 05:30:00,1,0.022775384,576.82,0.0,0.0,1,1,1,-0.3523207239951219,0.1813181247409306,0.7108860286921146,121.0,1,0.1813181247409306,0,,0.0587,merchant_id,,
mch_0228,2026-08-14 07:15:00,1,0.009274031,466.68,1.0,0.0,1,1,1,-0.350705941950046,-0.09712569987518928,0.27369258525239504,122.0,1,-0.09712569987518928,0,,0.2032,merchant_id,,
mch_0228,2026-08-14 08:00:00,2,0.00161455945,310.79,1.0,0.0,1,1,1,0.7519360874962047,-0.2549045548324387,-0.34244512831598584,123.0,1,0.7519360874962047,0,,0.1994,merchant_id,,
mch_0228,2026-08-14 08:15:00,2,0.00158680845,180.46,1.0,0.0,1,1,1,0.7472071662471501,-0.25439123983662276,-0.8568874738968995,124.0,1,0.7472071662471501,0,,0.1992,merchant_id,,
mch_0228,2026-08-14 09:30:00,1,0.00429098,332.99,1.0,0.0,1,1,1,-0.36244320816648445,-0.1970438603590807,-0.24643532512483282,125.0,1,-0.1970438603590807,0,,0.1848,merchant_id,,
mch_0228,2026-08-14 11:15:00,1,0.0037092557,468.29,0.0,0.0,1,1,1,-0.3608240661204698,-0.20838783336010241,0.2928645357999306,126.0,1,-0.20838783336010241,0,,0.0178,merchant_id,,
mch_0228,2026-08-14 12:00:00,1,0.004058798,340.59,0.0,0.0,1,1,1,-0.35922645364963723,-0.20020705591383317,-0.21826828877585752,127.0,1,-0.20020705591383317,0,,0.0045,merchant_id,,
mch_0228,2026-08-14 16:00:00,1,0.001164687,195.3,0.0,0.0,1,1,1,-0.3576498973986868,-0.26031496873123733,-0.7996900650018179,128.0,1,-0.26031496873123733,0,,0.0013,merchant_id,,
mch_0228,2026-08-14 16:45:00,1,0.007964572,429.97,1.0,0.0,1,1,1,-0.3560939384665698,-0.11559131301848169,0.14725705565853472,129.0,1,-0.11559131301848169,0,,0.1958,merchant_id,,
mch_0228,2026-08-14 17:30:00,1,0.015866254,853.64,1.0,0.0,1,1,1,-0.35455813184355056,0.05242691387917548,1.8536306375066813,130.0,1,0.05242691387917548,0,,0.2843,merchant_id,,
mch_0228,2026-08-14 18:00:00,1,0.27658594,2522.84,0.0,0.0,1,1,1,-0.35304204587485033,5.6026167705797905,8.486327414172006,131.0,1,5.6026167705797905,0,,0.42,merchant_id,,
mch_0228,2026-08-14 19:30:00,1,0.0010653767,287.87,0.0,0.0,1,1,1,-0.3515452617494014,-0.27526841188273227,-0.40338207670550763,132.0,1,-0.27526841188273227,0,,0.0012,merchant_id,,
mch_0228,2026-08-14 20:15:00,1,0.0003583866,170.13,0.0,0.0,1,1,1,-0.35006737301233265,-0.2877785890898007,-0.7818516560151259,133.0,1,-0.2877785890898007,0,,0.0004,merchant_id,,
mch_0229,2026-08-01 04:45:00,1,0.00079978287,530.35,0.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.0009,merchant_id,,
mch_0229,2026-08-01 05:00:00,1,0.0014830048,777.43,0.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.0017,merchant_id,,
mch_0229,2026-08-01 08:30:00,1,0.0060251863,1026.47,0.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.0067,merchant_id,,
mch_0229,2026-08-01 11:15:00,1,0.00017299003,205.46,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0002,merchant_id,,
mch_0229,2026-08-01 12:00:00,1,0.0012364327,517.98,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0014,merchant_id,,
mch_0229,2026-08-01 15:30:00,1,0.002674111,524.48,1.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.183,merchant_id,,
mch_0229,2026-08-01 16:45:00,1,0.008324698,675.73,1.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.1893,merchant_id,,
mch_0229,2026-08-01 17:30:00,1,0.003775329,657.96,0.0,0.0,1,1,1,,,,7.0,0,0.0,0,,0.0042,merchant_id,,
mch_0229,2026-08-01 19:00:00,1,0.0007260954,346.31,0.0,0.0,1,1,1,0.0,-0.8222596539616503,-1.1307604816748094,8.0,1,0.0,0,,0.0008,merchant_id,,
mch_0229,2026-08-01 20:30:00,1,0.0009558458,348.71,0.0,0.0,1,1,1,0.0,-0.6668219698245007,-0.9866161743992543,9.0,1,0.0,0,,0.0011,merchant_id,,
mch_0229,2026-08-02 00:45:00,1,0.0011264929,604.89,0.0,0.0,1,1,1,0.0,-0.557379160475828,0.18441066832200803,10.0,1,0.0,0,,0.0099,merchant_id,,
mch_0229,2026-08-02 14:00:00,3,0.0311651092,792.07,0.6666666666666666,0.0,1,2,2,2000000.0,11.130188594402386,1.005662053593074,11.0,1,2000000.0,0,,0.3418,merchant_id,,
mch_0229,2026-08-02 14:15:00,1,0.05782204,779.64,1.0,0.0,1,1,1,-0.28867463459567905,6.1300482667637315,0.869676647082088,12.0,1,6.1300482667637315,0,,0.2853,merchant_id,,
mch_0229,2026-08-02 14:30:00,1,0.008032219,1283.1,0.0,0.0,1,1,1,-0.2773495981135158,-0.05416559049225568,3.0796303730940857,13.0,1,-0.05416559049225568,0,,0.149,merchant_id,,
mch_0229,2026-08-02 15:15:00,1,0.0026839299,670.34,0.0,0.0,1,1,1,-0.26726074191335963,-0.38258072707016005,0.07985887080238276,14.0,1,-0.26726074191335963,0,,0.0067,merchant_id,,
mch_0229,2026-08-02 17:00:00,1,0.023373416,1154.51,1.0,0.0,1,1,1,-0.2581983897481293,0.9501844182436235,1.8649026121385264,15.0,1,0.9501844182436235,0,,0.2932,merchant_id,,
mch_0229,2026-08-02 18:00:00,1,0.0046511213,637.47,0.0,0.0,1,1,1,-0.24999950000100005,-0.30417399812529,-0.14969858691721344,16.0,1,-0.24999950000100005,0,,0.0052,merchant_id,,
mch_0229,2026-08-02 20:00:00,5,0.3779165416,1175.352,1.0,0.2,1,1,1,8.003659126233003,24.3337142167737,1.7652375392874509,17.0,1,24.3337142167737,1,prior_baseline_zscore,0.7344,merchant_id,,
mch_0229,2026-08-02 20:15:00,3,0.62496322,904.9,1.0,0.0,1,1,1,1.619707285606706,6.752974282084853,0.669265953077197,18.0,1,6.752974282084853,0,,0.529,merchant_id,,
mch_0229,2026-08-02 20:30:00,1,0.003245743,420.09,0.0,0.0,1,1,1,-0.3932837478600817,-0.3578474956442653,-1.0137213383506722,19.0,1,-0.3578474956442653,0,,0.0036,merchant_id,,
mch_0229,2026-08-03 04:15:00,1,0.0036488532,798.54,0.0,0.0,1,1,1,-0.3823003619938623,-0.3455362549968481,0.33154989935445495,20.0,1,-0.3455362549968481,0,,0.0196,merchant_id,,
mch_0229,2026-08-03 09:15:00,1,0.010870775,469.49,1.0,0.0,1,1,1,-0.37219332052338,-0.28970944570915647,-0.8291325669418426,21.0,1,-0.28970944570915647,0,,0.1922,merchant_id,,
mch_0229,2026-08-03 10:45:00,1,0.0018689503,808.38,0.0,0.0,1,1,1,-0.3628514561799331,-0.3426072324820081,0.3984950267415981,22.0,1,-0.3426072324820081,0,,0.0207,merchant_id,,
mch_0229,2026-08-03 11:45:00,1,0.016524324,1515.18,0.0,0.0,1,1,1,-0.35418246499307815,-0.2351420415576335,2.933729513383157,23.0,1,-0.2351420415576335,0,,0.1554,merchant_id,,
mch_0229,2026-08-03 12:30:00,1,0.0036235598,783.11,0.0,0.0,1,1,1,-0.3461089682469596,-0.3194795292628717,0.15304107726370736,24.0,1,-0.3194795292628717,0,,0.0112,merchant_id,,
mch_0229,2026-08-03 13:00:00,1,0.008723024,1255.54,0.0,0.0,1,1,1,-0.338565537403551,-0.2766308938120626,1.6645143602953525,25.0,1,-0.2766308938120626,0,,0.0874,merchant_id,,
mch_0229,2026-08-03 13:30:00,1,0.008703153,664.71,1.0,0.0,1,1,1,-0.33149641492342563,-0.2712038874066308,-0.28427013173481386,26.0,1,-0.2712038874066308,0,,0.1897,merchant_id,,
mch_0229,2026-08-03 15:30:00,1,0.0126968175,1281.77,1.0,0.0,1,1,1,-0.3248537460449348,-0.23669578824774148,1.6716109255970493,27.0,1,-0.23669578824774148,0,,0.2722,merchant_id,,
mch_0229,2026-08-03 16:30:00,1,0.0060549728,848.6,1.0,0.0,1,1,1,-0.3185961911693933,-0.28188489388964816,0.23551322574449154,28.0,1,-0.28188489388964816,0,,0.1978,merchant_id,,
mch_0229,2026-08-03 17:00:00,1,0.00586783,907.14,0.0,0.0,1,1,1,-0.3126878254892445,-0.27818535813199263,0.41392890311063923,29.0,1,-0.27818535813199263,0,,0.0259,merchant_id,,
mch_0229,2026-08-04 08:00:00,1,0.0027854578,567.79,0.0,0.0,1,1,1,-0.30709725800537885,-0.297067065880523,-0.6680232370539383,30.0,1,-0.297067065880523,0,,0.0031,merchant_id,,
mch_0229,2026-08-04 08:15:00,1,0.008277134,474.5,1.0,0.0,1,1,1,-0.3017969199559504,-0.2489778640077686,-0.9507816244264484,31.0,1,-0.2489778640077686,0,,0.1893,merchant_id,,
mch_0229,2026-08-04 09:00:00,1,0.057859614,2696.96,0.0,0.0,1,1,1,-0.29676248539134076,0.14923711207743154,6.192976366517402,32.0,1,0.14923711207743154,0,,0.2048,merchant_id,,
mch_0229,2026-08-04 09:45:00,1,0.02512729,1860.03,1.0,0.0,1,1,1,-0.2919723957927966,-0.11731163567069947,2.2781624416416744,33.0,1,-0.11731163567069947,0,,0.3145,merchant_id,,
mch_0229,2026-08-04 12:00:00,1,0.039599624,2589.8,0.0,0.0,1,1,1,-0.2874074673194407,0.0030385212314542557,3.598047149285268,34.0,1,0.0030385212314542557,0,,0.1844,merchant_id,,
mch_0229,2026-08-04 13:30:00,1,0.011443788,445.57,0.0,0.0,1,1,1,-0.2830505642052832,-0.23129041839550307,-0.8154103484134871,35.0,1,-0.23129041839550307,0,,0.0128,merchant_id,,
mch_0229,2026-08-04 14:15:00,1,0.003918965,770.07,0.0,0.0,1,1,1,-0.2788863255117978,-0.291454363040437,-0.2135708525012148,36.0,1,-0.2788863255117978,0,,0.0044,merchant_id,,
mch_0229,2026-08-04 15:00:00,1,0.004085446,744.68,0.0,0.0,1,1,1,-0.2749009352180836,-0.28583808870683985,-0.25686429568257063,37.0,1,-0.2749009352180836,0,,0.0046,merchant_id,,
mch_0229,2026-08-04 16:30:00,1,0.008441958,426.68,0.0,0.0,1,1,1,-0.2710819277426783,-0.24414254446931094,-0.8400777006921987,38.0,1,-0.24414254446931094,0,,0.0095,merchant_id,,
mch_0229,2026-08-04 19:15:00,1,0.0010291772,305.97,1.0,0.0,1,1,1,-0.2674180226117374,-0.3058469846268446,-1.0455682409611622,39.0,1,-0.2674180226117374,0,,0.1812,merchant_id,,
mch_0229,2026-08-04 20:00:00,1,0.0080144955,446.44,0.0,0.0,1,1,1,-0.26389898324204747,-0.23979683515702646,-0.7585323367855704,40.0,1,-0.23979683515702646,0,,0.009,merchant_id,,
mch_0229,2026-08-04 20:15:00,1,0.024732785,1353.75,0.0,0.0,1,1,1,-0.26051549578471184,-0.08673302331571316,0.9447667921550221,41.0,1,-0.08673302331571316,0,,0.0718,merchant_id,,
mch_0229,2026-08-05 01:30:00,1,0.006283786,506.79,0.0,0.0,1,1,1,-0.257259064742777,-0.25330927134849646,-0.655309523547609,42.0,1,-0.25330927134849646,0,,0.007,merchant_id,,
mch_0229,2026-08-05 04:15:00,1,0.009777725,599.98,0.0,0.0,1,1,1,-0.2541219226827482,-0.2181258508227519,-0.469587501577965,43.0,1,-0.2181258508227519,0,,0.011,merchant_id,,
mch_0229,2026-08-05 13:45:00,1,0.007159212,621.42,1.0,0.0,1,1,1,-0.2510969518426465,-0.23990064484009915,-0.422536326380992,44.0,1,-0.23990064484009915,0,,0.188,merchant_id,,
mch_0229,2026-08-05 14:30:00,1,0.0024187234,574.58,0.0,0.0,1,1,1,-0.24817761582565756,-0.28165042958428005,-0.5066711294958972,45.0,1,-0.24817761582565756,0,,0.0027,merchant_id,,
