payment_id,customer_id,merchant_id,merchant_category,merchant_risk_tier,timestamp,amount_inr,method,device_id,ip_address,is_new_customer,billing_shipping_mismatch,customer_txn_count_24h,device_txn_count_1h,ip_txn_count_1h,is_fraud,spike_event_id,split,proba,pred
pay_ddbd36db45b642,cust_005526,mch_0109,gaming,low,2026-08-08 09:37:50.000000000,737.05,card,dev_2012234982,99.163.209.118,0,0,2,0,0,0,,val,0.000779687,0
pay_d8591ceab4954d,cust_007669,mch_0144,utilities,medium,2026-08-08 09:37:55.000000000,1822.37,emi,dev_7962b3b5eb,57.142.209.9,1,0,1,0,0,0,,val,0.035983503,0
pay_e2f8439ab57443,cust_001778,mch_0161,education,low,2026-08-08 09:38:06.000000000,1954.78,card,dev_1681a833fd,38.222.3.183,0,0,1,0,0,0,,val,0.02394374,0
pay_e760b3d210e74e,cust_001362,mch_0087,ecommerce,low,2026-08-08 09:38:59.000000000,200.19,netbanking,dev_bd3aa57053,180.27.180.31,0,1,1,0,0,0,,val,0.00062223495,0
pay_816257b573294c,cust_008301,mch_0064,travel,medium,2026-08-08 09:39:01.000000000,360.54,upi,dev_8ece910590,125.120.218.4,0,1,1,2,0,0,,val,0.17271489,0
pay_4c088178393445,cust_000811,mch_0213,food_delivery,low,2026-08-08 09:39:02.000000000,150.57,upi,dev_f303023529,51.60.133.137,1,0,1,0,0,0,,val,0.0008733523,0
pay_2ac3a412a91640,cust_001820,mch_0008,food_delivery,low,2026-08-08 09:39:31.000000000,1728.75,card,dev_7fb8a0aacb,37.59.182.97,0,0,1,0,0,0,,val,0.01082964,0
pay_245d450de1b941,cust_002651,mch_0094,saas,medium,2026-08-08 09:40:13.000000000,1492.37,card,dev_35b27159ac,216.91.80.193,0,0,3,0,0,0,,val,0.011727229,0
pay_4654ff03e07f44,cust_008620,mch_0068,gaming,low,2026-08-08 09:40:26.000000000,784.82,card,dev_935fc1c068,200.135.229.167,0,0,1,0,0,0,,val,0.0011962012,0
pay_36a3442cf8ce4d,cust_004152,mch_0233,education,low,2026-08-08 09:41:29.000000000,1127.34,card,dev_5d6e6fdd45,108.173.84.51,0,0,1,0,0,0,,val,0.0049711764,0
pay_8a6b842ca98646,cust_006744,mch_0142,ecommerce,low,2026-08-08 09:41:46.000000000,975.61,card,dev_0e613e9bf9,107.124.35.242,0,0,1,0,0,0,,val,0.002103396,0
pay_7ade53f1469145,cust_000093,mch_0096,food_delivery,low,2026-08-08 09:41:53.000000000,877.01,wallet,dev_b2a63a3fe2,183.116.158.87,0,0,1,0,0,0,,val,0.001976708,0
pay_05d6b393223f41,cust_007530,mch_0239,utilities,medium,2026-08-08 09:42:22.000000000,189.1,card,dev_f112963e58,114.176.171.237,0,0,1,0,0,0,,val,0.0034017863,0
pay_8ed769dd33c34a,cust_002247,mch_0070,saas,low,2026-08-08 09:42:31.000000000,169.14,upi,dev_2077bbf63e,156.76.21.146,0,1,1,0,0,0,,val,0.0070736515,0
pay_a919b57040094b,cust_004865,mch_0243,utilities,low,2026-08-08 09:42:40.000000000,167.26,upi,dev_0bdaf3dbb0,195.191.68.77,0,0,1,0,0,0,,val,0.0007595331,0
pay_fe11bdc4be964a,cust_003909,mch_0203,food_delivery,low,2026-08-08 09:43:03.000000000,336.7,netbanking,dev_b71aa72037,151.13.212.149,0,0,1,0,0,0,,val,0.0019424002,0
pay_81c39e5cc8dd44,cust_002702,mch_0142,ecommerce,low,2026-08-08 09:43:08.000000000,234.56,card,dev_2add085a8a,24.189.132.175,0,0,6,0,0,0,,val,0.0034972879,0
pay_cd36698d4f8341,cust_000098,mch_0007,food_delivery,medium,2026-08-08 09:43:52.000000000,347.3,upi,dev_e6a6a533d0,144.50.248.98,0,0,1,0,0,0,,val,0.004984083,0
pay_92080074d70742,cust_008467,mch_0132,education,low,2026-08-08 09:44:15.000000000,1581.08,upi,dev_a8a9f39efa,179.181.238.110,0,0,2,0,0,0,,val,0.022349365,0
pay_2ba69e69dd2545,cust_008050,mch_0070,saas,low,2026-08-08 09:44:40.000000000,126.31,netbanking,dev_bee6f72b03,188.44.14.139,0,0,1,0,0,0,,val,0.00033300277,0
pay_a4f53a14333948,cust_001201,mch_0056,food_delivery,low,2026-08-08 09:44:53.000000000,764.77,card,dev_7ccd2aaf31,111.254.225.108,0,0,1,0,0,0,,val,0.0011098667,0
pay_b0b7601fbe644a,cust_004915,mch_0049,gaming,low,2026-08-08 09:45:26.000000000,451.16,upi,dev_96626f4121,123.230.26.116,0,0,1,0,0,0,,val,0.0023006126,0
pay_70c3568ebc9d45,cust_004338,mch_0117,education,medium,2026-08-08 09:45:27.000000000,1934.44,card,dev_b480586548,104.210.42.243,0,0,1,0,0,0,,val,0.057795975,0
pay_a93dfe10cc294c,cust_003024,mch_0068,gaming,low,2026-08-08 09:45:45.000000000,742.61,netbanking,dev_08c335b43b,222.243.63.187,0,1,1,0,0,0,,val,0.003339958,0
pay_7b968c707bbc49,cust_005609,mch_0085,gaming,medium,2026-08-08 09:45:50.000000000,347.58,netbanking,dev_28c7409ab6,84.34.21.96,1,0,1,0,0,0,,val,0.014951124,0
pay_250cf40619f94d,cust_008549,mch_0222,utilities,low,2026-08-08 09:46:14.000000000,719.74,wallet,dev_2541152d14,43.111.113.243,0,0,3,0,0,0,,val,0.0028597438,0
pay_abb4988a175d44,cust_001319,mch_0131,utilities,medium,2026-08-08 09:46:53.000000000,289.42,card,dev_db9a404690,90.132.76.86,1,0,1,0,0,0,,val,0.0014065498,0
pay_d0a6c0897dab4d,cust_002744,mch_0138,saas,low,2026-08-08 09:46:58.000000000,1550.14,emi,dev_de76b75d08,192.49.108.41,0,0,1,0,0,0,,val,0.026074488,0
pay_f3b9bba2e6ed41,cust_006934,mch_0038,gaming,low,2026-08-08 09:47:41.000000000,382.69,card,dev_302f3a6bc4,81.250.205.3,0,0,1,0,0,0,,val,0.0013694533,0
pay_369c73a532cb43,cust_008433,mch_0177,ecommerce,medium,2026-08-08 09:47:48.000000000,61.08,card,dev_849142c640,91.165.13.42,1,0,1,0,0,0,,val,0.0010985783,0
pay_df3c21071b6f43,cust_005007,mch_0091,ecommerce,low,2026-08-08 09:48:10.000000000,796.55,upi,dev_2cceb58df6,23.50.170.249,0,0,2,0,0,0,,val,0.0017582714,0
pay_f9c7d6ee767347,cust_001113,mch_0090,saas,low,2026-08-08 09:48:15.000000000,688.86,upi,dev_8360a018fd,156.203.136.5,0,0,1,0,0,0,,val,0.0041243364,0
pay_19a2513489df40,cust_003009,mch_0101,food_delivery,medium,2026-08-08 09:48:39.000000000,6655.85,upi,dev_4ceb7c12b2,21.118.73.151,0,0,1,0,0,0,,val,0.015480564,0
pay_ba153c991cc247,cust_000066,mch_0181,utilities,low,2026-08-08 09:48:43.000000000,1721.99,upi,dev_2849d65f30,195.207.182.200,0,0,1,0,0,0,,val,0.04512516,0
pay_6668b50a314f40,cust_006780,mch_0128,saas,medium,2026-08-08 09:48:56.000000000,239.94,upi,dev_a4be32120c,208.9.109.245,0,0,1,0,0,0,,val,0.0016276893,0
pay_7010b5610f8a49,cust_000333,mch_0171,gaming,low,2026-08-08 09:49:12.000000000,1005.95,wallet,dev_20eccb54e5,109.43.58.13,0,0,8,7,7,0,,val,0.4091747,0
pay_6ca1713864fd49,cust_008661,mch_0038,gaming,low,2026-08-08 09:49:47.000000000,266.78,card,dev_5591c1ec84,126.54.104.50,0,0,1,0,0,0,,val,0.0017831773,0
pay_fcaab1a8cd794c,cust_005139,mch_0136,education,high,2026-08-08 09:49:54.000000000,1211.62,card,dev_82e05a827d,91.46.90.139,1,0,1,0,0,0,,val,0.6290005,0
pay_ae036965bb1b40,cust_008273,mch_0211,gaming,low,2026-08-08 09:50:55.000000000,2596.66,netbanking,dev_3c943c3ab1,174.5.69.235,0,1,1,0,0,0,,val,0.09707786,0
pay_99e4670dab634f,cust_005357,mch_0231,gaming,low,2026-08-08 09:51:18.000000000,443.63,upi,dev_460d39f094,150.139.16.111,0,0,1,0,0,0,,val,0.0014753493,0
pay_bafa35e112814e,cust_007152,mch_0169,utilities,medium,2026-08-08 09:51:23.000000000,1203.2,upi,dev_bd3e7c01be,161.102.244.25,0,0,1,0,0,0,,val,0.014998543,0
pay_85a4e5e68ca34a,cust_000571,mch_0041,education,high,2026-08-08 09:51:42.000000000,419.35,wallet,dev_3d455b57db,205.49.14.153,0,0,1,0,0,0,,val,0.00870168,0
pay_d2abdb2a80ea44,cust_007274,mch_0059,food_delivery,low,2026-08-08 09:51:48.000000000,1326.19,card,dev_936c5c8351,49.182.120.211,0,0,1,0,0,0,,val,0.005300874,0
pay_865656f1cc6a4f,cust_008375,mch_0041,education,high,2026-08-08 09:51:51.000000000,1064.92,card,dev_7ce15e6f0a,106.42.183.117,0,0,1,0,0,0,,val,0.3865437,0
pay_dc98d7db42bc49,cust_001108,mch_0098,ecommerce,low,2026-08-08 09:51:55.000000000,300.06,upi,dev_b0d394c22e,89.255.89.49,1,0,1,0,0,0,,val,0.0012070714,0
pay_51f59c8373f747,cust_001741,mch_0213,food_delivery,low,2026-08-08 09:52:13.000000000,473.22,wallet,dev_f393f4333d,68.121.209.149,1,0,2,0,0,0,,val,0.0044510835,0
pay_d3116937ec9a43,cust_008265,mch_0017,saas,low,2026-08-08 09:52:50.000000000,1106.77,upi,dev_a6054fad43,65.134.127.172,0,1,1,0,0,0,,val,0.0018336681,0
pay_fe98d35eea684a,cust_002916,mch_0153,education,low,2026-08-08 09:53:53.000000000,4888.67,upi,dev_f1bccab298,179.232.149.81,0,0,2,0,0,0,,val,0.040914144,0
pay_2719328fa1b04e,cust_000189,mch_0158,ecommerce,medium,2026-08-08 09:54:30.000000000,425.13,card,dev_a2120c3df7,182.116.27.84,0,0,2,0,0,0,,val,0.0030973654,0
pay_336944d5d51445,cust_004934,mch_0117,education,medium,2026-08-08 09:55:10.000000000,517.28,upi,dev_9a0205eb0c,26.204.205.243,1,0,2,0,0,0,,val,0.017237162,0
pay_88fb9d78247a40,cust_002584,mch_0009,utilities,medium,2026-08-08 09:55:46.000000000,390.13,upi,dev_1aab66db29,51.151.99.196,0,0,1,0,0,0,,val,0.0016953383,0
pay_d72a38a143ea4f,cust_002492,mch_0105,food_delivery,low,2026-08-08 09:56:42.000000000,1319.72,upi,dev_519d019e79,204.231.27.23,0,1,1,0,0,0,,val,0.0276673,0
pay_f4d24a6ed50b4c,cust_008476,mch_0208,saas,low,2026-08-08 09:56:55.000000000,838.42,upi,dev_04be721f38,214.139.95.38,1,1,1,0,0,0,,val,0.007330939,0
pay_778f858995cd45,cust_001941,mch_0244,saas,low,2026-08-08 09:57:28.000000000,1647.15,netbanking,dev_22330a035f,150.221.49.52,0,0,1,0,0,0,,val,0.015653396,0
pay_5ec8e739d64241,cust_002300,mch_0142,ecommerce,low,2026-08-08 09:57:34.000000000,387.2,upi,dev_96732fa2eb,54.238.46.114,0,1,1,0,0,0,,val,0.008709659,0
pay_f8c16d2a014147,cust_003349,mch_0097,utilities,low,2026-08-08 09:57:38.000000000,450.78,upi,dev_a74e815dbe,68.36.232.22,0,0,1,0,0,0,,val,0.0026982734,0
pay_ee50f687963b4b,cust_007349,mch_0050,food_delivery,low,2026-08-08 09:57:42.000000000,1057.91,card,dev_208281f6e8,186.234.147.136,0,0,1,0,0,0,,val,0.0061555444,0
pay_8e9f18da9ca140,cust_000969,mch_0155,gaming,low,2026-08-08 09:58:07.000000000,254.4,netbanking,dev_57d9795e9a,154.210.249.4,0,0,2,0,0,0,,val,0.00024430687,0
pay_a983ee97520d4f,cust_006296,mch_0105,food_delivery,low,2026-08-08 09:58:15.000000000,883.39,card,dev_599c252361,198.15.81.57,0,0,1,0,0,0,,val,0.0018932817,0
pay_3269be803bd04b,cust_004226,mch_0133,gaming,low,2026-08-08 09:58:19.000000000,398.9,wallet,dev_153ae7e743,38.4.141.139,1,0,1,0,0,0,,val,0.0043118047,0
pay_0df19b7335f641,cust_000148,mch_0014,utilities,low,2026-08-08 09:58:21.000000000,181.36,upi,dev_5fe4db5a5d,52.73.68.152,0,1,1,0,0,0,,val,0.0012727161,0
pay_c2a86a9aee2949,cust_008612,mch_0004,saas,medium,2026-08-08 09:58:23.000000000,813.88,netbanking,dev_be88c42f64,78.121.233.60,0,0,1,0,0,0,,val,0.0034190414,0
pay_e4f046ddbfbe48,cust_007416,mch_0184,food_delivery,low,2026-08-08 09:58:32.000000000,1544.43,card,dev_86c462cc2a,179.114.165.92,0,0,2,0,0,0,,val,0.0083017405,0
pay_153fe141b63040,cust_001002,mch_0248,food_delivery,medium,2026-08-08 09:59:20.000000000,788.53,upi,dev_c5a46d143c,157.233.235.180,1,0,1,0,0,0,,val,0.013164849,0
pay_02e7692e638b49,cust_006866,mch_0133,gaming,low,2026-08-08 09:59:48.000000000,194.08,upi,dev_30e9bdf8c9,191.19.83.224,0,0,1,0,0,0,,val,0.0024054514,0
pay_bb4bb22798ee4e,cust_000150,mch_0219,education,low,2026-08-08 10:00:15.076910601,178.82,upi,dev_6382cc3eb2,35.250.69.224,0,0,1,0,0,0,,val,0.0008848651,0
pay_305dfffe6e7747,cust_008165,mch_0204,education,medium,2026-08-08 10:00:29.000000000,233.25,upi,dev_c87b5cb298,71.85.200.51,0,0,1,0,0,0,,val,0.004485326,0
pay_f38652f1e03c4e,cust_008752,mch_0027,saas,low,2026-08-08 10:00:47.000000000,251.99,upi,dev_c9477f794d,66.239.216.205,0,0,1,0,0,0,,val,0.0012953596,0
pay_a6970029380948,cust_000150,mch_0219,education,low,2026-08-08 10:00:49.188799684,666.93,card,dev_6382cc3eb2,35.250.69.224,0,0,2,1,1,0,,val,0.013587318,0
pay_4e69e11deb974b,cust_008113,mch_0116,utilities,high,2026-08-08 10:01:02.000000000,335.84,card,dev_c873aa1dae,164.81.182.38,0,0,1,0,0,0,,val,0.0024048039,0
pay_41b03244de5a4f,cust_005411,mch_0032,education,low,2026-08-08 10:01:29.000000000,672.06,card,dev_f7f77f043c,8.96.7.44,0,0,2,0,0,0,,val,0.0023409287,0
pay_517b434012bd43,cust_003012,mch_0100,saas,low,2026-08-08 10:01:43.000000000,218.4,card,dev_3ac5293029,204.52.75.216,0,0,1,0,0,0,,val,0.00082793675,0
pay_de1b7327df594a,cust_008935,mch_0173,utilities,low,2026-08-08 10:01:50.410059224,173.56,card,dev_67a0f03615,95.234.230.193,0,0,1,0,0,0,,val,0.001993093,0
pay_2d68e690020b4f,cust_000676,mch_0071,ecommerce,medium,2026-08-08 10:01:52.936964296,3336.75,upi,dev_1551e3923c,108.173.101.61,0,0,2,1,1,0,,val,0.63147897,0
pay_0d7a137cfc2041,cust_001913,mch_0237,saas,medium,2026-08-08 10:01:55.000000000,153.2,upi,dev_ca5cd2b712,194.220.78.209,0,0,1,0,0,0,,val,0.0015537374,0
pay_65da3a1ad21c4c,cust_007403,mch_0194,gaming,medium,2026-08-08 10:01:58.465552996,1251.85,upi,dev_480a568188,50.214.39.58,0,0,1,0,0,0,,val,0.012259502,0
pay_36a309249cfe41,cust_004887,mch_0037,food_delivery,low,2026-08-08 10:02:01.000000000,199.57,wallet,dev_034e5ca883,10.30.138.198,0,0,1,0,0,0,,val,0.0007135097,0
pay_d97b4f8c2bf044,cust_003059,mch_0163,ecommerce,low,2026-08-08 10:02:04.000000000,310.2,card,dev_ec430b6bb6,93.216.95.96,0,0,1,0,0,0,,val,0.0016441857,0
pay_907f190b924147,cust_000184,mch_0061,utilities,low,2026-08-08 10:02:32.000000000,246.52,card,dev_83b370afb6,15.249.211.230,1,0,1,0,0,0,,val,0.00814324,0
pay_d9a68ade7e654d,cust_000564,mch_0063,gaming,medium,2026-08-08 10:02:35.000000000,702.53,upi,dev_1c137c94b8,8.152.198.11,1,0,1,0,0,0,,val,0.010375743,0
pay_5498886917134e,cust_001555,mch_0022,food_delivery,low,2026-08-08 10:02:41.000000000,320.95,card,dev_011d8252ee,36.122.139.0,0,0,1,0,0,0,,val,0.0005764969,0
pay_e6025b69473c43,cust_004717,mch_0235,food_delivery,high,2026-08-08 10:02:43.000000000,5947.14,card,dev_115d3cdd3c,6.82.169.117,0,0,1,0,0,0,,val,0.17098135,0
pay_2980b16027d647,cust_003467,mch_0183,travel,low,2026-08-08 10:02:52.861427630,2911.18,upi,dev_3a8496c8f9,216.0.195.91,0,0,1,0,0,0,,val,0.0205768,0
pay_d4de0cb8cf454b,cust_006135,mch_0155,gaming,low,2026-08-08 10:03:08.000000000,505.57,netbanking,dev_dc5f57670f,173.165.6.230,1,0,1,0,0,0,,val,0.0056241043,0
pay_f3e2bf2ff6924b,cust_007365,mch_0217,utilities,low,2026-08-08 10:03:24.051602404,220.6,upi,dev_f5d10d6596,211.145.154.147,0,0,1,0,0,0,,val,0.00092652737,0
pay_57105097121c4f,cust_007972,mch_0189,gaming,low,2026-08-08 10:03:25.000000000,74.21,upi,dev_a5c03353a2,194.51.143.35,0,0,1,0,0,0,,val,0.0006940058,0
pay_db6c138f6db940,cust_000010,mch_0096,food_delivery,low,2026-08-08 10:03:26.000000000,718.39,upi,dev_8bb6ba38b7,140.173.189.76,0,0,2,0,0,0,,val,0.0016228186,0
pay_f514759ed31444,cust_007160,mch_0189,gaming,low,2026-08-08 10:03:33.000000000,108.52,upi,dev_43c5d6a308,4.106.200.152,0,0,1,0,0,0,,val,0.0013299317,0
pay_fe113bf0879c47,cust_003804,mch_0041,education,high,2026-08-08 10:03:45.092831340,1165.81,card,dev_9c5abf60ce,128.104.26.104,0,1,1,0,0,0,,val,0.37141776,0
pay_32f4b1d7c58541,cust_005804,mch_0179,food_delivery,high,2026-08-08 10:03:53.973974902,911.4,upi,dev_90a39b3d13,158.10.153.120,0,0,1,0,0,0,,val,0.111386545,0
pay_8dac352eeca24b,cust_007365,mch_0217,utilities,low,2026-08-08 10:04:03.610148831,231.14,upi,dev_f5d10d6596,211.145.154.147,0,0,2,1,1,0,,val,0.000864443,0
pay_e8dfa8d2697f4f,cust_003309,mch_0022,food_delivery,low,2026-08-08 10:04:11.000000000,828.18,wallet,dev_49786b0227,110.226.194.25,0,0,1,0,0,0,,val,0.0028819153,0
pay_83119e11999948,cust_007420,mch_0121,saas,low,2026-08-08 10:04:20.000000000,2526.05,netbanking,dev_7fb8a0aacb,219.211.42.122,0,0,1,1,0,0,,val,0.05923738,0
pay_3666524a179a40,cust_007436,mch_0134,utilities,high,2026-08-08 10:04:35.000000000,1143.66,wallet,dev_6d3f925f85,59.125.126.146,0,0,1,0,0,0,,val,0.13198781,0
pay_72d99a3ec05b48,cust_002272,mch_0042,food_delivery,low,2026-08-08 10:05:01.000000000,1023.79,card,dev_11fd0bf82f,63.135.41.104,1,0,2,1,0,0,,val,0.010053868,0
pay_00859c11d98042,cust_008935,mch_0173,utilities,low,2026-08-08 10:05:07.850889323,88.38,upi,dev_67a0f03615,95.234.230.193,0,0,2,1,1,0,,val,0.00020036928,0
pay_491b6fb9797747,cust_004181,mch_0146,utilities,low,2026-08-08 10:05:18.437083733,413.2,upi,dev_e36ace40a2,168.224.88.48,0,0,2,0,0,0,,val,0.0018269568,0
pay_4df3a00e61d14f,cust_002921,mch_0016,education,medium,2026-08-08 10:05:19.000000000,204.3,upi,dev_21139e515e,158.208.210.156,0,0,1,1,0,0,,val,0.0025967688,0
pay_9bd445dbd8904c,cust_002541,mch_0083,ecommerce,low,2026-08-08 10:05:21.000000000,185.95,card,dev_817256a556,158.253.172.171,0,0,1,0,0,0,,val,0.0012308834,0
pay_b1ac602366f84d,cust_005061,mch_0179,food_delivery,high,2026-08-08 10:05:23.000000000,416.91,upi,dev_3e8ccdef8a,137.141.84.238,0,0,1,0,0,0,,val,0.0055409684,0
pay_8fb3d1d5c96f4d,cust_003467,mch_0183,travel,low,2026-08-08 10:05:41.279453358,957.36,card,dev_3a8496c8f9,216.0.195.91,0,1,2,1,1,0,,val,0.085515104,0
pay_621ebd9d2dfd48,cust_001149,mch_0119,utilities,low,2026-08-08 10:05:48.000000000,3480.42,upi,dev_8f6b0d50df,41.57.151.255,1,0,1,0,0,0,,val,0.22812225,0
pay_e9a96b1be53f47,cust_003467,mch_0183,travel,low,2026-08-08 10:05:49.850182415,2070.76,netbanking,dev_3a8496c8f9,216.0.195.91,0,1,3,2,2,0,,val,0.6288027,0
pay_320fe396530b43,cust_006652,mch_0098,ecommerce,low,2026-08-08 10:05:51.000000000,1722.35,upi,dev_abea71efde,45.103.89.107,0,0,1,0,0,0,,val,0.01421438,0
pay_f1c2d592147f4c,cust_008585,mch_0073,education,low,2026-08-08 10:06:10.000000000,479.37,card,dev_b2229e9373,34.94.68.232,0,0,1,0,0,0,,val,0.004610631,0
pay_38df109f6bb745,cust_004181,mch_0146,utilities,low,2026-08-08 10:06:24.093131743,201.82,card,dev_e36ace40a2,168.224.88.48,0,1,3,1,1,0,,val,0.0049124355,0
pay_4202991a80a94a,cust_007365,mch_0217,utilities,low,2026-08-08 10:06:30.288482877,299.4,upi,dev_f5d10d6596,211.145.154.147,0,0,3,2,2,0,,val,0.002829232,0
pay_f0d3d871e8e042,cust_000621,mch_0203,food_delivery,low,2026-08-08 10:06:42.000000000,119.13,card,dev_e71029eb90,151.30.190.15,1,0,2,0,0,0,,val,0.0021722596,0
pay_f2c2357855e241,cust_002586,mch_0200,travel,low,2026-08-08 10:07:02.000000000,868.21,card,dev_ded660cd55,163.23.48.75,0,0,2,0,0,0,,val,0.0003630944,0
pay_3f6287d3276244,cust_005557,mch_0018,saas,low,2026-08-08 10:07:16.000000000,757.33,netbanking,dev_f8155fbf08,193.75.21.56,0,0,2,0,0,0,,val,0.00059539883,0
pay_57698bd0b66a40,cust_007240,mch_0088,ecommerce,low,2026-08-08 10:07:16.398453701,1384.71,card,dev_d0a597629b,53.229.111.185,0,0,6,4,4,0,,val,0.059817553,0
pay_8616bc6ac3fa47,cust_006690,mch_0044,ecommerce,low,2026-08-08 10:07:34.000000000,785.27,upi,dev_e2541c792d,187.72.42.118,0,0,1,0,0,0,,val,0.0020947373,0
pay_977fcd6fd68744,cust_003832,mch_0115,utilities,low,2026-08-08 10:07:54.000000000,423.79,upi,dev_6f8a5c1f7c,41.198.164.103,0,0,1,0,0,0,,val,0.00051495613,0
pay_8f0ab4228d7845,cust_004181,mch_0146,utilities,low,2026-08-08 10:07:56.813704011,496.56,upi,dev_e36ace40a2,168.224.88.48,0,0,4,2,2,0,,val,0.10238608,0
pay_1081b9562e8544,cust_008556,mch_0056,food_delivery,low,2026-08-08 10:08:13.000000000,1236.64,upi,dev_0ca52a80c6,69.109.111.9,0,0,3,0,0,0,,val,0.0059181848,0
pay_6cbcb513eef549,cust_004181,mch_0146,utilities,low,2026-08-08 10:09:00.130203760,159.1,upi,dev_e36ace40a2,168.224.88.48,0,0,5,3,3,0,,val,0.0018444423,0
pay_666b0975365248,cust_000676,mch_0071,ecommerce,medium,2026-08-08 10:09:14.697551334,4148.36,wallet,dev_1551e3923c,108.173.101.61,0,0,3,2,2,0,,val,0.57223165,0
pay_909130e230a74b,cust_000044,mch_0248,food_delivery,medium,2026-08-08 10:09:23.000000000,1436.31,card,dev_002dd29f21,212.235.9.227,0,0,1,0,0,0,,val,0.01824353,0
pay_1944afa9e56f42,cust_008276,mch_0235,food_delivery,high,2026-08-08 10:09:23.428877481,3683.04,upi,dev_0fd4a88f16,125.120.218.4,0,0,1,0,1,0,,val,0.16081998,0
pay_6e3463e59baa4d,cust_005804,mch_0179,food_delivery,high,2026-08-08 10:09:24.800981506,156.73,upi,dev_90a39b3d13,158.10.153.120,0,0,2,1,1,0,,val,0.0013411071,0
pay_1be2f6bf9fe84a,cust_008276,mch_0235,food_delivery,high,2026-08-08 10:09:27.604083897,2980.23,card,dev_0fd4a88f16,125.120.218.4,0,0,2,1,2,0,,val,0.5609025,0
pay_d96d0f8abbfe4b,cust_007623,mch_0021,food_delivery,low,2026-08-08 10:09:31.000000000,265.74,card,dev_b3276da81f,131.77.155.127,0,0,1,0,0,0,,val,0.0016534335,0
pay_919262226e3746,cust_003467,mch_0183,travel,low,2026-08-08 10:09:39.573935605,930.68,card,dev_3a8496c8f9,216.0.195.91,0,0,4,3,3,0,,val,0.32270515,0
pay_e91d87a66afc4a,cust_008276,mch_0235,food_delivery,high,2026-08-08 10:09:42.994814490,387.93,card,dev_0fd4a88f16,125.120.218.4,0,0,3,2,3,0,,val,0.075912766,0
pay_ca5678435bcc49,cust_003454,mch_0154,education,low,2026-08-08 10:10:04.000000000,2894.15,wallet,dev_4853b8075c,160.111.208.30,1,0,1,0,0,0,,val,0.15587214,0
pay_5b9bf0eb06be4f,cust_003989,mch_0241,saas,high,2026-08-08 10:10:06.000000000,366.45,emi,dev_05f5f929df,114.105.51.78,0,0,1,0,0,0,,val,0.0007475644,0
pay_59c5f27a1f0848,cust_007581,mch_0038,gaming,low,2026-08-08 10:10:20.000000000,150.78,upi,dev_24fbe0460b,155.227.245.87,0,0,2,0,0,0,,val,0.0008036068,0
pay_31a3a62efe5a48,cust_007403,mch_0194,gaming,medium,2026-08-08 10:10:20.644751516,2986.84,card,dev_480a568188,50.214.39.58,0,0,2,1,1,0,,val,0.298044,0
pay_0a6382da97d847,cust_000676,mch_0071,ecommerce,medium,2026-08-08 10:10:26.175293618,527.22,netbanking,dev_1551e3923c,108.173.101.61,0,0,4,3,3,0,,val,0.06785957,0
pay_e66f66ea61524c,cust_002592,mch_0031,food_delivery,low,2026-08-08 10:10:38.000000000,421.67,upi,dev_15197368c9,126.42.76.127,0,1,1,0,0,0,,val,0.0026857506,0
pay_8d34127c5b7d45,cust_007403,mch_0194,gaming,medium,2026-08-08 10:11:13.903847455,1208.73,upi,dev_480a568188,50.214.39.58,0,0,3,2,2,1,,val,0.20831725,0
pay_9bc432ea362e4a,cust_008935,mch_0173,utilities,low,2026-08-08 10:11:16.049946202,180.54,card,dev_67a0f03615,95.234.230.193,0,0,3,2,2,0,,val,0.0053058467,0
pay_00547e1015294d,cust_008344,mch_0115,utilities,low,2026-08-08 10:11:18.000000000,958.16,upi,dev_b40f043742,135.224.214.227,0,0,2,0,0,0,,val,0.00092341425,0
pay_5018d64eb2f04d,cust_008078,mch_0123,saas,low,2026-08-08 10:11:33.000000000,916.93,upi,dev_d80901c1fd,124.64.227.217,0,1,1,0,0,0,,val,0.08017896,0
pay_0eef393c9e3540,cust_006044,mch_0216,utilities,low,2026-08-08 10:11:59.075899764,9368.5,card,dev_d09eb189be,124.180.85.8,0,0,2,0,0,0,,val,0.01768124,0
pay_a6ce2ca3b06b4b,cust_000676,mch_0071,ecommerce,medium,2026-08-08 10:12:08.741014030,5425.64,upi,dev_1551e3923c,108.173.101.61,0,0,5,4,4,0,,val,0.84432334,0
pay_fc4c3f58c79040,cust_008276,mch_0235,food_delivery,high,2026-08-08 10:12:26.387994338,1484.98,card,dev_0fd4a88f16,125.120.218.4,0,0,4,3,4,1,,val,0.82124084,0
pay_5965ad9046b046,cust_007403,mch_0194,gaming,medium,2026-08-08 10:12:32.373527344,517.14,upi,dev_480a568188,50.214.39.58,0,0,4,3,3,0,,val,0.06764814,0
pay_d65da019f48940,cust_006044,mch_0216,utilities,low,2026-08-08 10:12:35.512928824,2189.64,card,dev_d09eb189be,124.180.85.8,0,0,3,1,1,0,,val,0.14609106,0
pay_2c1916fb320343,cust_008935,mch_0173,utilities,low,2026-08-08 10:12:40.967966707,231.63,upi,dev_67a0f03615,95.234.230.193,0,0,4,3,3,0,,val,0.0050232657,0
pay_9a896176d0394b,cust_002594,mch_0151,saas,low,2026-08-08 10:12:55.000000000,752.5,upi,dev_44bc81fdb1,155.85.50.86,0,0,1,0,0,0,,val,0.0017094249,0
