payment_id,customer_id,merchant_id,merchant_category,merchant_risk_tier,timestamp,amount_inr,method,device_id,ip_address,is_new_customer,billing_shipping_mismatch,device_txn_count_1h,ip_txn_count_1h,customer_txn_count_24h,is_fraud,spike_event_id,split,is_test_window
pay_20195378f8a748,cust_001181,mch_0036,education,low,2026-08-09 16:03:43.000000000,456.45,card,dev_5316d1a66f,96.187.145.103,0,0,0,0,1,0,,val,0
pay_b8fd3c94bbb143,cust_006813,mch_0169,utilities,medium,2026-08-09 16:04:03.000000000,852.0,upi,dev_b46f5cb55e,135.84.208.210,0,0,0,0,2,0,,val,0
pay_9e28e1a64af041,cust_000360,mch_0232,gaming,low,2026-08-09 16:04:26.000000000,710.3,upi,dev_7f6684c1b7,90.150.80.243,0,1,0,0,2,0,,val,0
pay_9f737fe141204d,cust_004338,mch_0190,gaming,low,2026-08-09 16:04:48.000000000,258.36,card,dev_b480586548,104.210.42.243,0,1,0,0,1,0,,val,0
pay_042c4dc238e543,cust_007604,mch_0051,saas,low,2026-08-09 16:04:56.000000000,196.18,card,dev_f68d503791,115.28.3.79,0,0,1,1,2,0,,val,0
pay_012613f6b9d94b,cust_008758,mch_0075,gaming,medium,2026-08-09 16:04:57.000000000,784.21,upi,dev_df35cb96e8,106.234.83.18,1,0,0,0,1,0,,val,0
pay_ded6aeaf92b744,cust_002411,mch_0218,food_delivery,low,2026-08-09 16:05:13.000000000,122.17,netbanking,dev_fc602db730,111.131.89.101,0,0,0,0,1,0,,val,0
pay_5559c562580648,cust_002543,mch_0171,gaming,low,2026-08-09 16:05:58.000000000,444.28,upi,dev_a3f820d407,83.56.207.181,0,0,0,0,3,0,,val,0
pay_ebd56afa34b146,cust_002359,mch_0057,saas,low,2026-08-09 16:06:00.000000000,79.19,upi,dev_845bc96a69,144.213.220.137,0,1,0,0,1,0,,val,0
pay_1450643a64eb4b,cust_000120,mch_0085,gaming,medium,2026-08-09 16:06:03.000000000,154.04,upi,dev_75c8443407,89.123.115.248,0,0,0,0,1,0,,val,0
pay_552c17ea1a4b4b,cust_002852,mch_0108,saas,low,2026-08-09 16:06:21.000000000,553.66,card,dev_8847f21e87,14.192.135.214,0,0,0,0,1,0,,val,0
pay_b8c6cc6b96f646,cust_002732,mch_0019,utilities,low,2026-08-09 16:06:53.000000000,580.38,wallet,dev_1a82ac1bf7,217.171.138.184,0,0,0,0,2,0,,val,0
pay_b12bdbfe4f524d,cust_003733,mch_0048,ecommerce,low,2026-08-09 16:07:34.000000000,296.31,netbanking,dev_0562f4329d,29.71.45.142,0,0,0,1,1,0,,val,0
pay_2479bb9c3c4f4c,cust_005829,mch_0142,ecommerce,low,2026-08-09 16:08:01.584267339,241.73,card,dev_d18c702a96,48.178.70.171,1,0,1,1,2,0,,val,0
pay_9f5f80f53aa94a,cust_008532,mch_0144,utilities,medium,2026-08-09 16:08:27.000000000,3059.62,upi,dev_2a4182645f,55.72.104.141,0,0,0,0,2,0,,val,0
pay_79bfb18c24914d,cust_004212,mch_0133,gaming,low,2026-08-09 16:09:04.000000000,347.62,netbanking,dev_f36a7491cd,84.252.163.196,0,0,2,0,1,0,,val,0
pay_fd44524f3a0343,cust_005684,mch_0231,gaming,low,2026-08-09 16:09:13.000000000,802.41,netbanking,dev_fdfdaafaeb,212.8.10.159,0,0,0,0,1,0,,val,0
pay_276623476fe948,cust_008641,mch_0048,ecommerce,low,2026-08-09 16:09:20.000000000,309.33,upi,dev_1bab450270,204.231.27.23,0,0,0,0,1,0,,val,0
pay_d36fc5b2961f45,cust_006358,mch_0199,saas,low,2026-08-09 16:09:24.000000000,669.8,upi,dev_eab77a18f2,211.52.52.90,0,0,0,0,1,0,,val,0
pay_29ab705bb7f449,cust_002983,mch_0053,food_delivery,low,2026-08-09 16:10:02.000000000,885.63,upi,dev_022b2e0538,14.255.152.207,0,0,0,0,1,0,,val,0
pay_4838a274db6243,cust_002061,mch_0243,utilities,low,2026-08-09 16:10:11.000000000,477.0,card,dev_87824b4e1a,2.76.158.182,0,1,0,0,1,0,,val,0
pay_aca9202a77cf45,cust_005830,mch_0130,food_delivery,low,2026-08-09 16:10:16.643624828,889.58,upi,dev_f2bc00ea57,29.71.45.142,0,0,1,2,2,0,,val,0
pay_1c79335a66c549,cust_002019,mch_0212,gaming,medium,2026-08-09 16:10:20.000000000,3107.29,card,dev_5ec52d0622,38.166.170.213,0,0,0,0,1,0,,val,0
pay_92f01f6abbc34a,cust_000965,mch_0109,gaming,low,2026-08-09 16:10:57.000000000,712.68,card,dev_8ad3bfd300,139.234.146.119,0,0,0,0,2,0,,val,0
pay_6c51adeb8d1342,cust_001820,mch_0112,food_delivery,low,2026-08-09 16:11:04.600509943,3316.73,card,dev_7fb8a0aacb,37.59.182.97,0,0,1,1,2,0,,val,0
pay_0983f1c47f3d48,cust_006770,mch_0127,education,low,2026-08-09 16:11:35.000000000,1782.13,upi,dev_44a607932b,48.177.20.16,0,0,0,0,2,0,,val,0
pay_76bce561c59849,cust_005830,mch_0130,food_delivery,low,2026-08-09 16:11:57.239958428,1899.88,upi,dev_f2bc00ea57,29.71.45.142,0,1,2,3,3,0,,val,0
pay_aa7d225484df42,cust_000273,mch_0134,utilities,high,2026-08-09 16:12:02.000000000,234.79,upi,dev_72a44ceb28,76.157.206.202,0,0,0,0,1,0,,val,0
pay_7768607db4084f,cust_006076,mch_0065,ecommerce,low,2026-08-09 16:12:04.000000000,227.54,upi,dev_a6fd0f534c,57.190.233.199,0,0,0,0,2,0,,val,0
pay_e7fe76ec76be4f,cust_008520,mch_0206,food_delivery,low,2026-08-09 16:12:13.000000000,68.72,upi,dev_38e698a697,208.231.17.116,0,0,0,0,1,0,,val,0
pay_feaf0b73524e4c,cust_001177,mch_0100,saas,low,2026-08-09 16:12:37.000000000,854.86,upi,dev_71a6b4889b,21.29.64.50,0,0,0,0,2,0,,val,0
pay_ebc63eb498af4b,cust_000333,mch_0138,saas,low,2026-08-09 16:13:11.000000000,1142.6,upi,dev_20eccb54e5,109.43.58.13,0,0,0,0,2,0,,val,0
pay_e4265bf220b346,cust_006037,mch_0232,gaming,low,2026-08-09 16:13:35.000000000,1446.65,wallet,dev_6ef47c4cd8,51.55.63.235,0,0,0,0,2,0,,val,0
pay_57cc724df9c24e,cust_005190,mch_0033,gaming,low,2026-08-09 16:14:50.000000000,1105.24,upi,dev_c479fb786c,60.41.181.226,0,0,0,0,1,0,,val,0
pay_9d6eb4e508004e,cust_001163,mch_0198,utilities,low,2026-08-09 16:14:53.000000000,453.85,wallet,dev_07c3724ad0,173.240.144.121,1,0,0,0,1,0,,val,0
pay_199a9fea29094e,cust_002780,mch_0176,saas,low,2026-08-09 16:15:02.000000000,1400.22,upi,dev_025715a0b3,55.4.106.219,1,0,0,0,1,0,,val,0
pay_59b1c0a965324e,cust_008243,mch_0197,travel,medium,2026-08-09 16:15:10.175503807,1063.22,card,dev_4999aa07ac,153.72.186.46,0,0,0,0,1,0,,val,0
pay_cfd97db261ca41,cust_004311,mch_0182,saas,low,2026-08-09 16:15:37.000000000,521.53,upi,dev_df03ea1895,18.128.229.219,1,0,0,0,1,0,,val,0
pay_ab34720c66bc47,cust_000691,mch_0195,travel,low,2026-08-09 16:15:47.000000000,757.93,upi,dev_64b1ceeb74,76.156.57.62,0,0,0,0,1,0,,val,0
pay_2f929913eb054c,cust_003104,mch_0167,ecommerce,medium,2026-08-09 16:15:55.000000000,77.97,emi,dev_895adf99ae,99.191.33.233,0,0,0,0,1,0,,val,0
pay_0b1d84f25d954d,cust_006605,mch_0242,utilities,medium,2026-08-09 16:15:56.000000000,255.8,upi,dev_96b0e1477e,101.131.9.43,0,0,0,0,1,0,,val,0
pay_bb880bfd8be14d,cust_004140,mch_0014,utilities,low,2026-08-09 16:16:00.000000000,301.41,netbanking,dev_21456c6099,125.235.224.242,0,0,0,0,1,0,,val,0
pay_81e7cf18889c42,cust_004285,mch_0215,education,low,2026-08-09 16:16:14.000000000,3674.31,card,dev_2618c493e9,160.20.61.99,0,0,0,0,1,0,,val,0
pay_7f256057e0444f,cust_000194,mch_0116,utilities,high,2026-08-09 16:16:25.000000000,379.36,upi,dev_d18c702a96,40.187.159.193,0,0,2,0,1,0,,val,0
pay_d0850ec7421d4c,cust_005830,mch_0130,food_delivery,low,2026-08-09 16:16:52.213795014,2147.9,netbanking,dev_f2bc00ea57,29.71.45.142,0,0,3,4,4,0,,val,0
pay_8b389565e71748,cust_005830,mch_0130,food_delivery,low,2026-08-09 16:17:14.296036847,2035.91,upi,dev_f2bc00ea57,29.71.45.142,0,0,4,5,5,0,,val,0
pay_ac2452356ceb4c,cust_000219,mch_0238,gaming,medium,2026-08-09 16:17:26.000000000,271.87,upi,dev_29ad10a95e,175.214.190.68,0,0,0,0,1,0,,val,0
pay_c89104c04a9c4d,cust_002862,mch_0115,utilities,low,2026-08-09 16:17:44.000000000,1660.97,upi,dev_a543b98ab2,24.231.121.154,0,0,0,0,1,0,,val,0
pay_ea3bcb044eec4a,cust_001820,mch_0112,food_delivery,low,2026-08-09 16:17:48.761190265,1329.53,upi,dev_7fb8a0aacb,37.59.182.97,0,0,2,2,3,0,,val,0
pay_1a05e78ef89c4a,cust_004223,mch_0135,ecommerce,low,2026-08-09 16:17:58.000000000,934.38,card,dev_ebdd687a35,210.182.164.162,0,0,0,0,1,0,,val,0
pay_abb7da7f836243,cust_001820,mch_0112,food_delivery,low,2026-08-09 16:17:58.705534276,1414.68,netbanking,dev_7fb8a0aacb,37.59.182.97,0,0,3,3,4,0,,val,0
pay_87f19aa4f7c546,cust_007699,mch_0082,food_delivery,low,2026-08-09 16:18:20.000000000,92.01,card,dev_c6431698ed,55.32.238.99,0,0,0,0,1,0,,val,0
pay_263d465a2df545,cust_004642,mch_0067,travel,low,2026-08-09 16:18:29.000000000,778.76,upi,dev_95144ea602,107.25.174.214,0,0,0,0,1,0,,val,0
pay_3d5c29aba2e845,cust_005829,mch_0142,ecommerce,low,2026-08-09 16:18:33.955491850,77.96,upi,dev_d18c702a96,48.178.70.171,1,0,3,2,3,0,,val,0
pay_a6d3f713ffd14f,cust_001820,mch_0112,food_delivery,low,2026-08-09 16:18:50.611820304,484.46,card,dev_7fb8a0aacb,37.59.182.97,0,0,4,4,5,0,,val,0
pay_6e91e5ce520b43,cust_001085,mch_0229,utilities,low,2026-08-09 16:18:55.000000000,783.19,wallet,dev_c1ae76af02,4.144.128.188,0,0,0,0,2,0,,val,0
pay_b1542bd739714b,cust_004414,mch_0028,education,low,2026-08-09 16:19:13.000000000,232.91,upi,dev_30cc5a5f97,167.147.21.252,0,0,0,0,2,0,,val,0
pay_01bb7458b2a14f,cust_006378,mch_0029,food_delivery,low,2026-08-09 16:19:29.000000000,230.4,upi,dev_2cfbade77d,156.42.69.29,0,0,0,0,2,0,,val,0
pay_9ab8851c72ec40,cust_001726,mch_0090,saas,low,2026-08-09 16:19:40.000000000,687.5,netbanking,dev_d870926298,124.50.56.167,0,0,0,0,1,0,,val,0
pay_1863267d883745,cust_003954,mch_0174,ecommerce,low,2026-08-09 16:19:49.000000000,1392.6,upi,dev_f3bf4ad8df,81.141.163.68,0,1,0,0,1,0,,val,0
pay_869b4b9743034d,cust_004802,mch_0095,saas,low,2026-08-09 16:20:05.000000000,324.69,upi,dev_5c334a84b2,79.188.245.111,0,0,0,0,1,0,,val,0
pay_8d8a6ddc07664e,cust_007781,mch_0071,ecommerce,medium,2026-08-09 16:20:05.000000000,613.96,netbanking,dev_a595976c24,126.177.121.203,0,0,0,0,1,0,,val,0
pay_0c87ad15dd354b,cust_006601,mch_0080,travel,low,2026-08-09 16:20:53.000000000,126.61,card,dev_2e5831d3c7,163.92.130.19,1,0,0,0,1,0,,val,0
pay_340f67ae05e844,cust_006130,mch_0048,ecommerce,low,2026-08-09 16:21:03.000000000,372.92,upi,dev_3dd5cc12e8,217.52.183.93,0,0,0,0,1,0,,val,0
pay_0ed5763b4b8c48,cust_004903,mch_0047,utilities,low,2026-08-09 16:21:24.000000000,508.58,emi,dev_318c0834cb,195.246.94.176,1,0,1,1,2,0,,val,0
pay_b8489ecb61e341,cust_000642,mch_0023,utilities,low,2026-08-09 16:21:37.000000000,2326.56,card,dev_6d97f7e505,160.198.72.202,0,0,0,0,1,0,,val,0
pay_9650388f70244a,cust_006951,mch_0009,utilities,medium,2026-08-09 16:21:42.000000000,428.96,card,dev_dfea66720b,37.219.120.135,0,0,0,0,1,0,,val,0
pay_3f7053ed730440,cust_001238,mch_0063,gaming,medium,2026-08-09 16:21:45.000000000,120.08,card,dev_a7087d8a28,30.211.188.60,0,0,0,0,1,0,,val,0
pay_528d4d4142d042,cust_002663,mch_0049,gaming,low,2026-08-09 16:21:57.000000000,523.34,netbanking,dev_7c36491428,162.53.252.61,0,1,0,0,1,0,,val,0
pay_8042597e52bb40,cust_004374,mch_0010,utilities,low,2026-08-09 16:22:17.000000000,918.41,upi,dev_0087800cf0,23.142.27.249,0,0,0,0,1,0,,val,0
pay_a11e94cbd18c4d,cust_006716,mch_0117,education,medium,2026-08-09 16:22:26.000000000,463.41,netbanking,dev_0baf5dc6d3,151.89.105.16,0,0,0,0,1,0,,val,0
pay_2a46fa24c3f949,cust_005830,mch_0130,food_delivery,low,2026-08-09 16:23:36.372279318,721.13,upi,dev_f2bc00ea57,29.71.45.142,0,1,5,6,6,0,,val,0
pay_af4be5c0213044,cust_001334,mch_0210,education,low,2026-08-09 16:23:40.000000000,918.6,upi,dev_43d173f78a,144.151.40.184,0,0,0,0,1,0,,val,0
pay_0437d079d75a44,cust_001441,mch_0077,education,medium,2026-08-09 16:23:58.000000000,1368.44,wallet,dev_4886205ed6,4.241.75.39,0,0,0,0,1,0,,val,0
pay_2a16cc6a759340,cust_001610,mch_0066,saas,medium,2026-08-09 16:24:08.000000000,832.09,upi,dev_2c4276fe30,18.71.102.57,0,0,0,0,1,0,,val,0
pay_82217ee647ff40,cust_007014,mch_0073,education,low,2026-08-09 16:24:18.000000000,553.35,card,dev_ce99826d14,184.152.62.54,1,0,0,0,1,0,,val,0
pay_1cc521275da743,cust_005830,mch_0130,food_delivery,low,2026-08-09 16:24:23.405169102,2412.94,card,dev_f2bc00ea57,29.71.45.142,0,0,6,7,7,0,,val,0
pay_83b24a5787cb4c,cust_008273,mch_0143,education,low,2026-08-09 16:24:30.000000000,839.34,card,dev_3c943c3ab1,174.5.69.235,0,0,0,1,1,0,,val,0
pay_f93ea7754a4240,cust_002810,mch_0225,travel,medium,2026-08-09 16:24:32.000000000,882.1,card,dev_61135ebd24,101.95.178.25,0,0,0,0,1,0,,val,0
pay_d0198e9b5ba54e,cust_006284,mch_0171,gaming,low,2026-08-09 16:24:36.000000000,2840.45,upi,dev_1334aa5daa,211.40.37.149,1,0,0,0,2,0,,val,0
pay_5798423d0f1d49,cust_007391,mch_0175,food_delivery,high,2026-08-09 16:24:45.000000000,82.73,upi,dev_b5f2476bd5,130.133.230.71,1,0,0,0,1,0,,val,0
pay_583339f99ee740,cust_003187,mch_0241,saas,high,2026-08-09 16:24:45.000000000,347.31,upi,dev_4852814745,23.229.58.194,0,0,0,0,1,0,,val,0
pay_41f8fb3e01f04d,cust_008243,mch_0197,travel,medium,2026-08-09 16:24:45.617520952,983.3,card,dev_4999aa07ac,153.72.186.46,0,0,1,1,2,0,,val,0
pay_accea29c8b5c4c,cust_007741,mch_0209,utilities,medium,2026-08-09 16:24:49.000000000,326.46,card,dev_eca3478e1c,75.42.238.107,1,0,0,0,1,0,,val,0
pay_1370bfb0f15342,cust_006825,mch_0212,gaming,medium,2026-08-09 16:25:00.000000000,1504.87,netbanking,dev_4cd0317225,215.229.183.242,0,0,0,0,1,0,,val,0
pay_43f3fc72083c4f,cust_002408,mch_0038,gaming,low,2026-08-09 16:25:01.000000000,400.88,card,dev_8e3663fab7,178.255.11.235,0,0,0,0,1,0,,val,0
pay_78f5c21497c24d,cust_001820,mch_0112,food_delivery,low,2026-08-09 16:25:05.336212762,1244.67,card,dev_7fb8a0aacb,37.59.182.97,0,0,5,5,6,0,,val,0
pay_fba9ce780c204f,cust_001181,mch_0167,ecommerce,medium,2026-08-09 16:25:11.000000000,270.29,upi,dev_5316d1a66f,96.187.145.103,0,0,1,1,2,0,,val,0
pay_f19fb600165242,cust_003791,mch_0097,utilities,low,2026-08-09 16:25:21.000000000,195.26,card,dev_461d26bc27,112.108.176.251,1,0,0,0,2,0,,val,0
pay_3e0694e0548c44,cust_008243,mch_0197,travel,medium,2026-08-09 16:25:48.086698987,1478.65,upi,dev_4999aa07ac,153.72.186.46,0,0,2,2,3,0,,val,0
pay_8ad7962b628148,cust_008243,mch_0197,travel,medium,2026-08-09 16:26:17.795720960,1379.34,upi,dev_4999aa07ac,153.72.186.46,0,0,3,3,4,1,,val,0
pay_faff51b634aa43,cust_004611,mch_0154,education,low,2026-08-09 16:26:29.000000000,4112.47,card,dev_621c829c49,143.42.28.188,0,0,0,0,1,0,,val,0
pay_7c0677ee2d904a,cust_005850,mch_0174,ecommerce,low,2026-08-09 16:26:32.000000000,372.45,netbanking,dev_ed15afec82,90.222.107.243,1,0,0,0,8,0,,val,0
pay_58f097bc1ada43,cust_005830,mch_0130,food_delivery,low,2026-08-09 16:26:55.096815527,1158.77,upi,dev_f2bc00ea57,29.71.45.142,0,0,7,8,8,0,,val,0
pay_bf65cdc7745f4b,cust_008243,mch_0197,travel,medium,2026-08-09 16:27:02.892303319,1275.48,upi,dev_4999aa07ac,153.72.186.46,0,0,4,4,5,0,,val,0
pay_bb0be16c524f4f,cust_002713,mch_0090,saas,low,2026-08-09 16:27:05.000000000,503.12,netbanking,dev_d233872730,38.123.196.239,1,0,0,0,1,0,,val,0
pay_b13c1521fa904d,cust_006405,mch_0119,utilities,low,2026-08-09 16:27:19.000000000,1484.36,card,dev_c20270956c,89.123.115.248,1,0,0,1,1,0,,val,0
pay_388bf12f4fcf48,cust_004447,mch_0094,saas,medium,2026-08-09 16:27:22.000000000,855.16,netbanking,dev_c58baa31e7,118.42.218.21,0,0,0,0,1,0,,val,0
pay_3a0a2e855fa047,cust_008063,mch_0092,utilities,high,2026-08-09 16:27:31.000000000,4827.06,card,dev_b169b66dee,125.255.59.152,0,0,0,0,1,0,,val,0
pay_a7cc1a81606241,cust_008243,mch_0197,travel,medium,2026-08-09 16:27:47.240222720,1094.11,upi,dev_4999aa07ac,153.72.186.46,0,0,5,5,6,0,,val,0
pay_731bbd5cdd5d4c,cust_003712,mch_0049,gaming,low,2026-08-09 16:27:48.000000000,473.79,card,dev_6a775151e0,160.11.157.74,1,0,0,0,1,0,,val,0
pay_dd19fff59f4c41,cust_004943,mch_0168,travel,low,2026-08-09 16:28:05.000000000,1794.86,card,dev_8c2b5b84d2,96.59.121.216,0,0,0,0,1,0,,val,0
pay_b92c9e0f7df64a,cust_003081,mch_0230,gaming,low,2026-08-09 16:28:09.000000000,1208.65,wallet,dev_53d81bc6e3,11.172.180.58,0,0,0,0,1,0,,val,0
pay_6e46a86ea6514e,cust_001940,mch_0071,ecommerce,medium,2026-08-09 16:28:15.000000000,4312.9,card,dev_77a0675517,132.217.147.93,0,0,0,0,2,0,,val,0
pay_ce95eec15db14c,cust_002672,mch_0149,food_delivery,low,2026-08-09 16:28:22.000000000,3712.33,wallet,dev_52e404d36b,157.60.204.64,1,0,0,0,2,0,,val,0
pay_2669d5f7434b41,cust_001098,mch_0209,utilities,medium,2026-08-09 16:28:30.000000000,413.08,upi,dev_9394f2b91e,8.193.92.178,1,0,0,0,1,0,,val,0
pay_7b7cbe74e0044b,cust_003602,mch_0233,education,low,2026-08-09 16:28:32.000000000,738.27,wallet,dev_f00f67ea7f,124.215.175.76,0,0,0,0,1,0,,val,0
pay_9865563f704440,cust_007707,mch_0033,gaming,low,2026-08-09 16:28:40.000000000,378.61,card,dev_2eb8d2e37f,25.36.175.94,0,0,0,0,1,0,,val,0
pay_dfa5f68a52014b,cust_002693,mch_0127,education,low,2026-08-09 16:28:44.000000000,7588.55,upi,dev_2039b5a603,147.57.229.53,0,0,0,0,1,0,,val,0
pay_5437367251a447,cust_003711,mch_0046,saas,medium,2026-08-09 16:29:22.000000000,311.4,card,dev_16cd5a8988,162.251.33.230,1,0,1,0,2,0,,val,0
pay_1b9e22504aa94c,cust_004553,mch_0049,gaming,low,2026-08-09 16:29:28.000000000,381.84,card,dev_bb2c369c7b,91.37.205.48,0,0,0,0,2,0,,val,0
pay_be476683539b45,cust_005466,mch_0030,utilities,low,2026-08-09 16:29:32.000000000,834.38,emi,dev_25d2418100,212.187.111.26,0,0,0,0,2,0,,val,0
pay_1c1bbd0983e64c,cust_000764,mch_0237,saas,medium,2026-08-09 16:29:59.000000000,133.94,upi,dev_41aa5c96e0,40.16.121.251,1,0,0,0,1,0,,val,0
pay_b3e986f55a1644,cust_007597,mch_0185,food_delivery,low,2026-08-09 16:30:03.000000000,1814.75,card,dev_e2541c792d,112.91.8.206,1,0,0,0,3,0,,val,0
pay_3ed1e02e870042,cust_000723,mch_0099,travel,medium,2026-08-09 16:30:35.000000000,294.02,upi,dev_e319f1a158,204.242.32.175,0,0,0,0,1,0,,val,0
pay_c9d1cb9edd4c44,cust_005437,mch_0144,utilities,medium,2026-08-09 16:30:58.000000000,1611.23,card,dev_a8603f25b4,116.220.242.97,0,0,0,0,1,0,,val,0
pay_e522faf9b1ee4e,cust_007756,mch_0016,education,medium,2026-08-09 16:32:12.000000000,803.76,card,dev_fdad9b9fc7,146.239.146.191,0,0,0,0,2,0,,val,0
pay_771a5e7b668b43,cust_000234,mch_0187,ecommerce,low,2026-08-09 16:32:15.000000000,1516.75,upi,dev_06f7697670,130.104.98.205,1,0,0,0,2,0,,val,0
pay_bca64d5d4ead43,cust_002993,mch_0203,food_delivery,low,2026-08-09 16:32:58.000000000,199.35,card,dev_0e81f4bcc9,23.208.119.35,0,0,0,0,1,0,,val,0
pay_3677d42402f94f,cust_003830,mch_0116,utilities,high,2026-08-09 16:33:05.000000000,880.3,upi,dev_167f7a111a,50.123.88.218,0,0,0,0,2,0,,val,0
pay_50d5135e89d141,cust_004341,mch_0092,utilities,high,2026-08-09 16:33:34.000000000,3909.13,upi,dev_80a9d6829b,199.144.225.21,0,0,0,0,1,0,,val,0
pay_14258fb0988844,cust_006138,mch_0211,gaming,low,2026-08-09 16:33:38.000000000,2384.38,upi,dev_3e5d6804eb,208.255.151.0,0,0,0,0,2,0,,val,0
pay_f7d2be566d3f4f,cust_008591,mch_0093,travel,medium,2026-08-09 16:35:17.000000000,248.32,upi,dev_0f59cdd7f7,129.49.29.213,0,0,0,0,1,0,,val,0
pay_50f2f8f1377c4f,cust_008226,mch_0045,saas,low,2026-08-09 16:35:30.000000000,510.41,upi,dev_26c4286659,47.76.204.89,1,0,0,0,2,0,,val,0
pay_378eac679f2540,cust_005686,mch_0113,food_delivery,low,2026-08-09 16:35:45.000000000,149.16,upi,dev_2491df96a3,33.31.117.96,0,0,0,0,1,0,,val,0
pay_0608430d0bc648,cust_004394,mch_0117,education,medium,2026-08-09 16:35:52.000000000,286.09,upi,dev_f84a62ca7d,14.67.28.187,0,1,0,0,1,0,,val,0
pay_d4fd48dce2e74b,cust_004900,mch_0018,saas,low,2026-08-09 16:36:24.000000000,1426.3,upi,dev_14263fc7cb,29.212.81.98,0,0,0,0,1,0,,val,0
pay_db024d4cc29b42,cust_000896,mch_0189,gaming,low,2026-08-09 16:37:04.000000000,257.41,upi,dev_aff5e919d6,154.100.249.132,0,0,0,0,1,0,,val,0
pay_aeb89c78c3034f,cust_001755,mch_0027,saas,low,2026-08-09 16:37:39.000000000,305.49,upi,dev_4f35d7eb21,94.107.6.199,0,0,0,0,2,0,,val,0
pay_249b80c502e540,cust_007378,mch_0170,utilities,medium,2026-08-09 16:39:19.000000000,459.87,card,dev_e87cf0dd63,217.52.136.135,0,0,0,0,2,0,,val,0
pay_414e8c179e0547,cust_005943,mch_0018,saas,low,2026-08-09 16:39:23.000000000,536.66,upi,dev_9c5abf60ce,80.31.66.191,0,0,0,0,1,0,,val,0
pay_6da250f84d9a4b,cust_008883,mch_0134,utilities,high,2026-08-09 16:39:26.000000000,511.03,netbanking,dev_23c93efce4,123.87.51.44,0,0,0,0,1,1,,val,0
pay_6f02f2a89f9541,cust_007547,mch_0239,utilities,medium,2026-08-09 16:40:00.000000000,460.93,netbanking,dev_96f26358ed,113.244.216.140,1,0,0,0,2,0,,val,0
pay_a809f8665af045,cust_008045,mch_0198,utilities,low,2026-08-09 16:40:05.000000000,385.15,upi,dev_d345507fbe,169.115.185.17,1,0,0,0,2,0,,val,0
pay_f87687f06c6945,cust_000153,mch_0204,education,medium,2026-08-09 16:40:15.000000000,129.09,netbanking,dev_08b23eb00c,173.200.137.74,0,0,0,0,1,0,,val,0
pay_01813a00d75c4e,cust_008432,mch_0048,ecommerce,low,2026-08-09 16:40:27.000000000,263.02,upi,dev_181cc277f4,111.70.47.20,0,0,0,0,2,0,,val,0
pay_3680c9907e2346,cust_007330,mch_0170,utilities,medium,2026-08-09 16:40:34.000000000,1412.17,upi,dev_501968700f,188.16.79.13,0,0,0,0,1,0,,val,0
pay_2ed8b04ba03646,cust_005477,mch_0121,saas,low,2026-08-09 16:42:08.000000000,1209.79,netbanking,dev_efbd41f9c2,153.226.16.130,1,0,0,0,2,0,,val,0
pay_b8af4bb3e8bc4b,cust_005187,mch_0083,ecommerce,low,2026-08-09 16:42:08.000000000,487.3,netbanking,dev_4215c6e7f1,163.11.5.160,0,0,0,0,1,0,,val,0
pay_9c9ab359ab9d4b,cust_008046,mch_0033,gaming,low,2026-08-09 16:42:14.000000000,1672.9,netbanking,dev_9a8c43e732,91.21.80.60,0,0,0,0,2,0,,val,0
pay_89245563db9941,cust_008784,mch_0234,travel,medium,2026-08-09 16:42:18.000000000,468.56,upi,dev_190905de89,24.51.37.251,0,0,0,0,1,0,,val,0
pay_ad72889cb5d546,cust_000835,mch_0131,utilities,medium,2026-08-09 16:42:23.000000000,799.84,upi,dev_6ca718ff2a,101.169.215.28,0,0,0,0,3,0,,val,0
pay_24580340894d4b,cust_008696,mch_0238,gaming,medium,2026-08-09 16:42:51.000000000,4017.69,netbanking,dev_4950464e15,62.46.200.169,1,0,0,0,1,0,,val,0
pay_8adc54c12a574d,cust_005898,mch_0172,saas,low,2026-08-09 16:43:18.000000000,111.16,netbanking,dev_f056096530,101.87.11.255,1,0,0,0,1,0,,val,0
pay_40cd5b541a3b47,cust_000526,mch_0172,saas,low,2026-08-09 16:43:28.000000000,400.58,upi,dev_126e4ae75a,14.244.171.252,0,0,0,0,2,0,,val,0
pay_8bff742821044e,cust_008429,mch_0245,utilities,low,2026-08-09 16:44:09.000000000,68.66,upi,dev_7189ba4281,213.170.105.186,0,0,0,0,1,0,,val,0
pay_eae47bb7ea4744,cust_002563,mch_0005,travel,medium,2026-08-09 16:44:31.000000000,1281.64,card,dev_463c384ac7,87.134.192.87,0,0,0,0,1,0,,val,0
pay_90c6749f1b7445,cust_005017,mch_0244,saas,low,2026-08-09 16:45:22.000000000,1343.43,upi,dev_d3f4ccbe6c,37.23.75.223,0,0,0,0,2,0,,val,0
pay_650eedbe95ba44,cust_006753,mch_0102,education,low,2026-08-09 16:45:38.000000000,680.51,wallet,dev_06f8708462,46.234.30.54,0,0,0,0,1,0,,val,0
pay_e6d27f68df6343,cust_003321,mch_0229,utilities,low,2026-08-09 16:45:39.000000000,354.71,upi,dev_c68656b6db,123.69.52.243,0,0,0,0,1,0,,val,0
pay_d2026f59f7204b,cust_008904,mch_0113,food_delivery,low,2026-08-09 16:45:42.000000000,204.37,emi,dev_84ed60cacb,209.27.217.36,0,0,0,0,9,0,,val,0
